customer_id,meter_id,account_number,tariff_category,rate_plan_id,division,connection_date,contract_status,sanctioned_load_kw,security_deposit,avg_monthly_units,phone,email,meter_type,utility_type,scd_effective_start,scd_effective_end,scd_current_flag,record_version,created_at,last_updated
CUST002629,MTR002629,ACC85373109,Residential,RP001,East,2011-02-01,Active,30.68,31058.57,158.29,-,customer2629@gmail.com,AMI,Gas,2023/04/24,2024-08-09,0,1,2011-02-01 18:12:22,2023-01-07 21:37:35
CUST004652,MTR004652,ACC62346876,Agricultural,RP002,East,2012-12-28,Active,181.95,1215.95,1247.77,+918630420683,customer4652@gmail.com,Smart Meter,Gas,2024-10-17,9999-12-31,1,1,2012-12-28 22:05:03,2024-12-02 16:16:01
CUST000535,MTR000535,ACC94936320,Commercial,RP003,North,2016-07-27,active,,46801.26,3524.78,+919161196594,0,Conventional,Electricity,2024-08-25,9999-12-31,1,1,,2022-07-20 13:08:29
CUST001199,MTR001199,-,Residential,RP004,South,2010-04-19,Pending,-,23316.61,259.89,+917913224429,customer1199@gmail.com,AMR,Electricity,2024-05-30,2024-12-24,0,3,2010-04-19 00:16:45,2024-11-08 02:13:25
CUST001127,MTR001127,ACC64069246,Residential,RP003,North,2015-06-04,Active,-,21718.64,267.77,+919449857183,customer1127@gmail.com,AMI,Electricity,2022-05-23,2023-04-17,0,2,2015-06-04 03:46:29,2022-12-14 17:17:26
CUST000138,MTR000138,ACC59085081,,RP006,West,2015-05-15,Active,249.23,44878.18,382.3,,customer138@gmail.com,Smart Meter,Electricity,2024-01-12,2024-11-26,0,1,,2023-01-12 12:33:50
CUST002820,MTR002820,ACC50010645,Agricultural,RP002,East,2010-12-21,Disconnected,111.59,38776.91,617.85,+917985991356,customer2820@yahoo.com,Smart Meter,Gas,2024-02-17,2024-10-03,0,4,,2023-06-18 13:47:47
CUST002198,MTR002198,ACC86784358,Residential,RP004,South,2011-02-14,Active,198.41,7280.97,372.27,+918735530182,customer2198@gmail.com,AMI,Electricity,2023-04-15,2024-09-07,0,3,2011-02-14 12:38:29,2022-02-01 01:11:34
CUST003396,MTR003396,ACC99948631,Residential,RP001,South,,Active,54.48,4225.09,124.41,+917827811341,customer3396@gmail.com,Amr,Electricity,2022-12-20,2023-11-19,0,3,2016-01-14 05:12:39,2022-12-05 19:45:59
CUST004729,MTR004729,ACC96570302,Street Lighting,RP003,West,2012-02-11,Active,157.37,48067.03,58.57,+918842027031,customer4729@gmail.com,Smart Meter,Electricity,02/03/2024,9999-12-31,1,4,2012-02-11 19:42:19,2024-03-14 10:14:45
CUST004541,MTR004541,ACC24973036,Agricultural,RP001,East,2015-11-29,Active,38.52,25792.32,277.05,+919456096000,customer4541@yahoo.com,Conventional,Electricity,2023-03-17,2024/01/27,0,4,2015-11-29 00:38:29,2023-12-13 21:32:37
CUST002039,MTR002039,ACC68551066,Residential,RP004,North,2011-04-24,Suspended,58.97,41342.7,354.58,+917910473612,customer2039@gmail.com,Prepaid,Gas,2023-05-10,2024-04-11,0,2,,2022-03-19 22:49:08
CUST004911,MTR004911,ACC86480047,Residential,RP006,South,2020-07-27,Active,287.03,17868.94,157.99,+918619797114,customer4911@yahoo.com,Prepaid,Electricity,2022-10-18,2024-04-26,0,1,2020-07-27 12:45:12,2024-04-02 19:09:33
CUST003873,MTR003873,ACC57443856,Commercial,RP006,East,,Active,273.19,,2797.49,,customer3873@gmail.com,AMI,Water,2023-07-14,2024-01-25,0,2,2015-10-07 16:44:37,2023-12-16 16:47:30
CUST004419,MTR004419,ACC47884880,Residential,RP006,,2016-07-03,Active,283.39,18716.58,245.22,+917607918814,customer4419@gmail.com,UNKNOWN,Gas,2023-06-23,2024/02/17,0,4,2016-07-03 21:26:28,2022-09-14 23:26:12
CUST002419,MTR002419,ACC13231578,Industrial,RP006,South,2018-04-06,Active,307.03,23141.71,33899.37,+918323710716,customer2419@yahoo.com,Prepaid,Electricity,2023/12/27,253402214400,1,4,2018-04-06 11:43:43,2023-06-08 06:55:02
CUST002507,MTR002507,ACC57780300,Residential,RP005,West,2010-08-28,Active,465.01,2439.06,334.77,+917393642531,customer2507@yahoo.com,AMR,Electricity,2023-01-08,2023-05-04,0,1,2010-08-28 07:37:47,2024-10-19 20:32:13
CUST001409,MTR001409,ACC97701606,Residential,RP005,Central,2020-07-26,Active,400.62,48519.78,254.08,+918410123233,customer1409@gmail.com,AMR,Electricity,17-01-2023,UNKNOWN,0,3,,2022-07-13 10:25:52
CUST003702,MTR003702,ACC47867165,Residential,RP001,West,2013-07-17,Active,375.31,49277.19,395.43,+918801481295,customer3702@gmail.com,AMR,Gas,2022-11-24,15/07/2024,0,1,2013-07-17 08:44:31,2023-11-13 11:15:43
CUST000393,MTR000393,ACC61085178,Residential,RP001,South,2011-06-07,Active,71.53,49129.11,UNKNOWN,+918592734298,customer393@gmail.com,Smart Meter,gas,2022-10-06,2023-01-27,0,4,2011-06-07 10:43:25,2023-02-25 18:15:16
CUST004399,MTR004399,ACC95129135,Residential,RP003,East,2014-10-08,,392.09,8152.94,361.87,+919540162211,customer4399@yahoo.com,Conventional,Gas,1720310400,2024-12-28,0,3,2014-10-08 07:20:10,2023-09-15 07:02:55
CUST001263,MTR001263,ACC90406086,Residential,RP003,Central,2018-03-29,Active,3.36,1190.68,216.56,+918411202128,customer1263@gmail.com,Conventional,Electricity,2023-04-06,2024-03-26,0,2,2018-03-29 16:25:49,2024-03-28 17:14:08
CUST000772,MTR000772,ACC72435732,Commercial,RP004,Central,2014-10-09,Pending,439.97,10694.54,1928.38,+919365455607,customer772@yahoo.com,AMI,Gas,2023-01-07,2024-03-10,0,4,2014-10-09 21:44:51,2024-05-18 10:02:38
CUST003787,MTR003787,ACC10134751,Residential,RP003,South,2010-04-04,Active,416.35,11183.38,286.9,+919900884207,UNKNOWN,Smart Meter,Electricity,2022-01-04,2022-09-04,0,3,2010-04-04 22:48:52,2023-03-17 17:20:58
CUST001985,MTR001985,ACC67543986,,RP002,East,2019-11-19,Active,134.96,11017.73,339.97,+919514077631,customer1985@gmail.com,Conventional,Gas,2022-01-31,2023-09-19,0,1,,2024-06-05 08:00:52
CUST002906,MTR002906,ACC37429724,Industrial,RP002,Central,,Active,172.64,6422.74,45888.96,+919505821437,customer2906@gmail.com,Smart Meter,Gas,2024-09-20,9999-12-31,1,4,2010-03-23 02:05:09,2024-11-22 00:41:14
CUST003894,MTR003894,ACC93728053,Commercial,RP003,West,2014-11-19,Active,135.61,3336.47,-,+917627221336,customer3894@yahoo.com,Prepaid,Gas,2024-04-19,2024-07-18,0,4,2014-11-19 18:09:45,2024-05-05 10:15:08
CUST001188,MTR001188,ACC10456659,Industrial,RP002,East,2021-08-02,Active,,23335.57,31437.49,+919011054059,customer1188@gmail.com,AMR,Water,2024-08-21,9999-12-31,1,1,2021-08-02 17:16:34,2023-01-11 05:49:11
CUST003810,MTR003810,ACC97845152,Industrial,RP006,East,2013-12-08,Active,323.33,26488.09,22574.08,+918885627396,customer3810@gmail.com,Conventional,Electricity,2024-07-19,9999-12-31,1,2,2013-12-08 03:39:18,2023-04-14 07:58:09
CUST001704,MTR001704,ACC40707581,Residential,RP003,West,2021-04-20,Active,390.29,33238.78,185.9,+919371485791,customer1704@yahoo.com,Smart Meter,Electricity,2023-12-02,31/12/9999,1,4,2021-04-20 04:28:35,2024-06-04 19:22:19
CUST000492,MTR000492,ACC73464213,Residential,RP001,North,2020-11-08,UNKNOWN,386.72,12576.46,188.1,+917316184599,customer492@gmail.com,AMR,Electricity,2022-08-09,2022-11-25,0,4,2020-11-08 05:51:25,2022-12-10 10:09:37
CUST004782,MTR004782,ACC62146514,Residential,RP004,West,2011-07-19,Active,417.96,24710.97,362.59,+919639025457,customer4782@yahoo.com,amr,Gas,2023/02/03,2023-12-19,0,2,2011-07-19 16:36:55,2023-11-03 17:39:50
CUST001228,MTR001228,ACC12634512,Residential,RP002,West,2018-06-27,Active,332.58,9738.91,337.27,+917785123113,customer1228@gmail.com,Smart Meter,Gas,2022-09-07,2023-05-25,0,3,2018-06-27 08:31:16,2023-12-06 14:32:15
CUST003265,MTR003265,ACC97228416,Commercial,RP006,East,2020-06-19,Active,251.65,16617.57,,+919733096850,customer3265@gmail.com,Conventional,Gas,2023-04-18,2024-07-23,0,2,2020-06-19 21:51:28,2024-11-16 15:55:47
CUST003111,MTR003111,ACC47258666,Commercial,RP004,South,2012-07-15,Active,,22565.65,936.86,+919676355224,customer3111@yahoo.com,Smart Meter,Electricity,2023-10-05,2024-06-10,0,2,2012-07-15 02:14:08,2024-11-26 20:46:06
CUST004952,MTR004952,ACC29053350,Industrial,RP006,South,2021-08-04,Active,415.99,18351.9,14215.36,+918158243976,customer4952@gmail.com,CONVENTIONAL,Water,2022-06-25,2023-12-16,0,3,,2024-05-18 00:39:04
CUST000472,MTR000472,ACC71353767,Commercial,RP006,South,2013-01-03,Disconnected,67.56,37213.31,1216.43,+918253819642,customer472@yahoo.com,AMI,Gas,2022-10-29,2024-01-06,0,4,,2022-05-17 21:13:47
CUST003837,MTR003837,ACC87500342,Residential,RP002,East,2014-11-16,Active,,20453.27,345.74,+917674671330,customer3837@yahoo.com,Smart Meter,Electricity,2023-05-09,2024-09-02,0,4,2014-11-16 20:11:34,2024-01-22 02:41:03
CUST004537,MTR004537,,Commercial,RP003,West,2016-03-14,Active,119.28,13055.63,1061.53,+917486747569,customer4537@gmail.com,Conventional,Gas,,9999-12-31,1,1,2016-03-14 17:00:02,2024-08-18 02:50:35
CUST003169,MTR003169,ACC52747715,Residential,RP004,South,2014-03-20,Active,109.66,10179.31,195.45,+919752052408,customer3169@yahoo.com,Conventional,Water,2022-06-02,2023-12-17,0,4,2014-03-20 00:06:37,2023-12-01 14:42:12
CUST002040,MTR002040,ACC20156946,Residential,RP004,West,2010-10-17,Active,323.93,19583.54,201.48,+919372454680,,Conventional,Gas,2022-10-30,2023-08-31,0,2,2010-10-17 01:00:14,2022-02-04 08:23:07
CUST001657,MTR001657,ACC70921042,Residential,RP006,West,2020-09-13,Active,426.4,21163.99,104.02,+918280779444,customer1657@yahoo.com,AMI,Water,2024-08-15,31-12-9999,1,4,2020-09-13 04:13:12,2022-03-26 03:32:52
CUST001372,MTR001372,ACC53788834,Residential,RP001,Central,2021-06-05,Active,124.85,13058.29,,+917043338904,customer1372@gmail.com,SMART METER,Water,1685923200,9999-12-31,1,3,2021-06-05 12:43:04,2024-04-09 07:13:49
CUST003378,MTR003378,ACC87709304,Residential,RP002,South,2019-06-11,Active,0,17092.48,326.09,+917806616928,customer3378@gmail.com,Smart Meter,Electricity,2022-05-30,2023-05-12,0,2,2019-06-11 18:13:01,2022-08-25 03:34:48
CUST004735,MTR004735,ACC86286720,Industrial,RP001,East,,Active,274.82,8083.04,19366.68,+919013295144,customer4735@yahoo.com,Prepaid,Electricity,2024-04-30,31/12/9999,1,1,,2024-11-03 22:57:16
CUST003714,MTR003714,ACC51053518,Street Lighting,RP002,North,,Active,139.55,10424.26,183.39,+918818378125,customer3714@gmail.com,Conventional,Electricity,2024-04-03,9999-12-31,1,2,2015-11-07 10:33:46,2023-08-24 09:37:13
CUST003099,MTR003099,ACC33120903,,UNKNOWN,North,2016-03-02,Active,5.15,18064.33,2378.96,+919074873733,customer3099@gmail.com,Smart Meter,Electricity,2023-10-18,2024-12-19,0,2,2016-03-02 15:45:37,2023-07-04 20:29:27
CUST003908,MTR003908,ACC42695834,Commercial,RP002,East,2019-12-18,Active,490.43,5880.0,2647.66,+919076128287,,AMI,Electricity,2023-03-28,2024-04-21,0,1,2019-12-18 13:05:25,2022-09-20 11:20:53
CUST002557,MTR002557,ACC17365644,Residential,RP005,West,2019-04-28,Active,120.95,-,343.74,+918384195188,customer2557@gmail.com,Conventional,Electricity,2023-04-14,2024-09-13,0,4,2019-04-28 20:12:12,
CUST000328,MTR000328,ACC14447005,Residential,RP003,North,,Active,88.27,,173.36,+919585734806,0,Smart Meter,Electricity,2022-04-27,2023-11-17,0,2,2013-07-05 12:24:20,2023-05-08 08:20:21
CUST001137,MTR001137,ACC45197003,Residential,RP002,East,2013-07-15,Active,433.71,15573.87,120.53,+917852013745,customer1137@gmail.com,Smart Meter,Gas,2023-04-21,2023-08-02,0,3,2013-07-15 03:12:29,
CUST003703,MTR003703,ACC69804460,Street Lighting,RP005,East,2018-05-17,Active,498.52,37407.89,79.28,+917417491695,-,Conventional,Gas,2022-11-24,2023-03-23,0,4,2018-05-17 16:46:15,2023-08-21 18:15:07
CUST002814,MTR002814,ACC44659696,Residential,RP004,North,2021-12-08,Active,304.67,2738.8,222.26,+919235711688,customer2814@gmail.com,Prepaid,Electricity,2022-03-06,2023-05-15,0,2,2021-12-08 04:45:09,2022-10-19 12:36:41
CUST002433,MTR002433,ACC21131318,Residential,RP004,North,2012-01-24,Active,42.3,20911.43,157.77,+918151105002,customer2433@yahoo.com,AMR,Gas,2023-09-07,2024-03-15,0,4,2012-01-24 22:41:10,
CUST002844,MTR002844,ACC71226865,Residential,RP005,South,2016-11-16,Active,164.21,47092.76,381.61,+918572747357,-,Prepaid,Electricity,2022-03-21,2022-09-15,0,1,,2024-05-25 08:05:00
CUST000321,MTR000321,-,RESIDENTIAL,RP002,South,2017-02-10,Active,475.11,-,391.95,+918122025421,,Conventional,Water,2023-04-16,2024-02-20,0,4,2017-02-10 23:10:19,2024-09-24 08:48:42
CUST003426,MTR003426,ACC96467001,Commercial,RP002,North,,Active,444.36,19753.84,3787.08,+919300720839,customer3426@yahoo.com,Prepaid,Electricity,2024-10-19,9999-12-31,1,4,2018-07-04 20:56:48,2022-03-15 23:49:21
CUST000927,MTR000927,ACC80974986,Residential,RP005,East,,Active,487.22,13187.59,266.72,+918771101087,customer927@gmail.com,AMR,-,0,2024-01-23,0,3,2017-08-29 04:20:34,2023-08-30 09:08:01
CUST002089,MTR002089,ACC56799573,Commercial,RP005,West,2013-04-06,Active,239.56,,2330.01,+917446605848,customer2089@yahoo.com,Prepaid,Electricity,2023-04-09,2024-01-02,0,2,2013-04-06 01:23:26,2024-07-28 08:49:32
CUST004720,MTR004720,ACC30594423,Residential,RP004,South,2010-06-14,Pending,35.41,7770.91,371.74,+919621428584,customer4720@gmail.com,Prepaid,Electricity,2024-08-27,9999-12-31,1,1,2010-06-14 22:48:12,2024-03-20 15:27:31
CUST002755,MTR002755,ACC39263216,Residential,RP005,West,2012-07-16,Active,84.41,1138.44,321.43,+919764199084,customer2755@yahoo.com,Conventional,Electricity,2024-01-25,2024-06-04,0,1,2012-07-16 05:24:14,2023-07-30 15:12:06
CUST002071,MTR002071,ACC55816148,Industrial,RP005,North,2017-08-04,Active,375.52,20217.94,35180.18,+917998836202,customer2071@yahoo.com,Prepaid,Water,2024-10-19,9999/12/31,1,3,,2023-03-04 20:08:04
CUST004577,MTR004577,ACC57604159,Residential,RP001,North,2020-12-21,Active,73.25,8358.3,231.86,+919520587476,customer4577@yahoo.com,Smart Meter,Gas,2022-08-01,2023-07-06,0,4,2020-12-21 14:05:14,2024-10-24 05:56:56
CUST004872,MTR004872,ACC56826234,Industrial,RP002,South,2017-12-06,,201.93,42305.46,6960.13,+918880520276,customer4872@gmail.com,AMI,Electricity,2024-04-11,2024-09-07,0,1,2017-12-06 04:06:11,2024-03-30 12:29:49
CUST001528,MTR001528,ACC80697252,Residential,RP001,North,2015-12-11,Suspended,202.85,47189.18,173.59,+919741013284,customer1528@yahoo.com,Conventional,Electricity,2022-02-07,2023-05-19,0,1,2015-12-11 04:20:58,2024-02-19 16:56:43
CUST000867,MTR000867,ACC30814417,Residential,RP004,South,2014-02-18,Active,399.09,29666.69,118.25,+917430804961,,Smart Meter,Electricity,2022-07-27,2023-07-16,0,1,2014-02-18 20:08:07,2024-08-04 16:15:58
CUST003000,MTR003000,ACC55761081,Industrial,RP006,Central,2021-07-06,Disconnected,401.72,37814.81,36036.1,,customer3000@yahoo.com,AMR,Water,2024-06-01,9999-12-31,1,3,2021-07-06 06:46:08,2022-07-06 22:19:54
CUST002310,MTR002310,ACC85212494,Industrial,RP005,East,2017-12-06,Active,206.03,23012.97,40930.96,+917816653185,0,Prepaid,Electricity,2022-04-16,26/08/2023,0,1,2017-12-06 21:37:36,2023-07-01 12:52:35
CUST000265,MTR000265,ACC21102431,Industrial,RP001,West,2016-12-25,Active,425.05,5012.66,5988.57,+917476444726,customer265@yahoo.com,AMI,Electricity,2024-09-09,9999-12-31,1,3,2016-12-25 15:07:39,2024-01-10 17:21:48
CUST002250,MTR002250,ACC27205235,residential,RP004,West,2015-04-29,Active,200.42,43595.87,293.09,+918493332276,customer2250@yahoo.com,Smart Meter,Electricity,2024-01-24,9999-12-31,1,2,2015-04-29 04:00:07,2022-05-04 01:22:41
CUST002596,MTR002596,ACC46985031,Residential,RP001,Central,2014-10-16,Active,82.82,32554.22,263.32,+917545390025,customer2596@yahoo.com,AMR,Electricity,2022-02-07,2023-06-29,0,4,,2022-09-20 11:00:12
CUST002679,MTR002679,ACC64441429,Commercial,RP002,North,2017-09-10,Active,214.23,9065.77,2171.01,+919699916154,customer2679@yahoo.com,AMI,ELECTRICITY,2022-01-24,2022-12-29,0,2,2017-09-10 17:46:57,2023-01-20 11:13:46
CUST004653,MTR004653,ACC31882125,Residential,RP005,East,2011-09-27,Suspended,373.0,,254.32,+918053779799,customer4653@yahoo.com,AMI,Gas,2022-11-20,2023-02-28,0,4,2011-09-27 10:52:00,2024-04-22 06:00:49
CUST001540,MTR001540,ACC43581346,Residential,RP006,East,2018-10-09,Active,369.09,0,129.52,+919351301606,customer1540@gmail.com,Smart Meter,Electricity,2024-07-25,9999-12-31,1,4,2018-10-09 01:51:07,2023-11-27 17:17:34
CUST001972,MTR001972,ACC10705884,INDUSTRIAL,RP002,East,2021-10-22,Active,6.94,1510.64,15180.87,+918190494783,customer1972@yahoo.com,smart meter,Electricity,2022-01-21,2022-09-21,0,1,2021-10-22 15:05:50,2023-01-13 18:39:24
CUST002134,MTR002134,ACC30210171,Residential,RP006,East,2020-08-30,Active,139.88,38989.79,317.32,+917392728913,,Conventional,electricity,2022-01-31,2023-07-20,0,1,2020-08-30 23:53:42,
CUST004027,MTR004027,ACC36809466,Residential,RP003,Central,2011-04-04,Active,368.67,37135.91,350.81,+919518474540,customer4027@yahoo.com,Conventional,Electricity,2023-04-03,2023-10-29,0,3,2011-04-04 01:24:12,2023-08-15 10:58:45
CUST000040,MTR000040,ACC61964859,Residential,RP003,South,,Pending,407.88,43110.25,103.93,+917334536964,customer40@gmail.com,AMI,Electricity,2024-07-01,9999-12-31,1,2,2013-06-24 03:28:47,2023-12-08 15:31:18
CUST001238,MTR001238,ACC23552957,Residential,RP001,East,,Active,416.54,32237.16,222.79,+917021253991,,Smart Meter,Water,2022-01-10,2023-03-06T00:00:00Z,0,3,2019-02-23 00:54:34,2022-08-11 05:52:53
CUST002766,MTR002766,ACC47283234,Residential,RP004,West,2012-09-28,Active,360.59,2813.15,UNKNOWN,+918922098900,customer2766@gmail.com,,Electricity,2023-07-01,2024-05-15,0,2,2012-09-28 10:23:15,2023-10-21 07:06:28
CUST004930,MTR004930,ACC39739181,Commercial,RP001,North,2012-09-16,Active,91.61,44016.14,4993.56,+918043980194,,AMR,Electricity,2022-03-11,2022-12-18,0,2,2012-09-16 22:47:24,2023-01-05 15:07:44
CUST000755,MTR000755,ACC79930391,Residential,RP006,South,2021-07-10,Active,UNKNOWN,3211.55,381.25,,customer755@gmail.com,amr,Gas,2024-03-25,9999-12-31,1,4,,2023-06-18 10:28:19
CUST004347,MTR004347,ACC83004601,Residential,RP005,South,,Active,20.81,31777.5,325.41,+919274628561,customer4347@yahoo.com,AMI,Electricity,2024-03-12,2024-09-12,0,2,2011-11-21 09:48:59,
CUST002677,MTR002677,ACC38159901,Industrial,RP004,West,2016-02-12,Active,116.96,36937.05,40414.6,+918758729550,customer2677@gmail.com,Smart Meter,Electricity,2024-05-24,9999-12-31,1,1,2016-02-12 13:20:28,2023-11-18 01:35:16
CUST003293,MTR003293,ACC33792513,Street Lighting,RP003,West,,DISCONNECTED,444.26,4984.93,95.05,0,customer3293@yahoo.com,Conventional,Gas,2023-06-23,2023-11-15,0,1,2010-05-14 12:53:01,2023-03-14 15:07:57
CUST004016,,ACC31406570,Residential,RP003,South,2017-05-28,Active,12.66,36431.13,184.65,+918062233014,customer4016@gmail.com,AMI,Electricity,2022-01-27,2022-09-24,0,2,2017-05-28 21:12:08,2024-09-12 06:08:59
CUST001404,MTR001404,ACC34473065,Residential,RP001,Central,2018-09-08,Active,,16278.41,200.66,+918861077593,customer1404@yahoo.com,Smart Meter,Gas,2024-06-11,,1,3,2018-09-08 16:52:18,2024-04-05 04:52:27
CUST001941,MTR001941,ACC68971972,Industrial,RP005,West,2015-11-21,Disconnected,146.23,47427.98,21815.42,+917256932657,,,Water,2022-02-07,2022/11/28,0,3,2015-11-21 08:09:33,2022-07-13 03:39:59
CUST001165,MTR001165,ACC62840149,Residential,RP003,East,2021-06-11,Active,195.37,30689.55,133.35,+917028370207,customer1165@gmail.com,AMI,Water,2022-08-16,2022-12-30,0,2,,2024-01-16 12:12:36
CUST002128,MTR002128,ACC76063467,Commercial,RP005,South,2018-08-31,Active,11.93,11101.19,1158.58,+919499239679,,Smart Meter,Gas,2024-01-18,9999-12-31T00:00:00Z,1,3,2018-08-31 12:21:38,2024-09-22 10:15:28
CUST002088,MTR002088,ACC80099962,Residential,RP002,UNKNOWN,2018-01-29,Active,331.79,24664.84,,+917718531876,customer2088@yahoo.com,Smart Meter,Water,2023-06-15,2024-02-10,0,2,2018-01-29 11:51:24,2024-10-25 15:44:41
CUST001257,MTR001257,ACC80004350,Residential,RP002,West,,Active,41.38,21771.95,328.44,+918719049850,-,Smart Meter,Gas,2024-03-04T00:00:00Z,9999-12-31,1,1,2019-04-22 13:37:30,2023-01-01 23:10:06
CUST002661,MTR002661,ACC62700883,Industrial,RP004,North,2021-05-19,Active,455.16,40859.03,42027.01,+919056178308,,,Electricity,2022-08-10,2024-01-17,0,4,2021-05-19 20:34:03,
CUST001235,MTR001235,ACC64250882,Residential,RP002,West,2021-02-16,Active,279.84,23161.12,231.09,+918194133332,customer1235@gmail.com,AMR,Electricity,2023-05-22,2024-05-09,0,4,2021-02-16 08:57:16,2022-06-07 20:32:58
CUST002500,MTR002500,ACC73355461,Commercial,RP003,West,2018-12-12,,297.79,593.93,2119.83,+917627124874,customer2500@gmail.com,Smart Meter,Gas,2024-06-18,,1,2,2018-12-12 10:23:15,2023-08-05 15:19:52
CUST000440,MTR000440,ACC61231003,Commercial,RP006,East,2021-07-26,Active,346.74,32965.52,2870.81,+918657184870,customer440@gmail.com,Smart Meter,Electricity,2024-08-10,9999-12-31,1,2,2021-07-26 03:12:56,2023-06-08 16:50:53
CUST003076,MTR003076,ACC39623554,Commercial,RP003,South,2020-05-24,Suspended,413.55,17082.26,1283.61,,customer3076@gmail.com,Smart Meter,Gas,2024-01-22,2024-05-04,0,4,2020-05-24 10:40:01,2023-03-11 16:29:03
CUST004477,MTR004477,ACC30261735,Industrial,RP004,West,,Active,149.98,35640.4,21955.71,+917109285539,customer4477@yahoo.com,AMR,Electricity,2023-06-29,2024-02-07,0,3,2011-10-29 18:00:56,2024-01-21 21:19:58
CUST003652,UNKNOWN,ACC60006205,Residential,RP002,West,2013-05-21,Suspended,424.64,15068.18,117.09,+918291869274,customer3652@gmail.com,Conventional,Electricity,2024-03-01,9999-12-31,1,2,2013-05-21 07:15:16,2023-12-05 02:45:10
CUST001930,MTR001930,ACC84252133,Street Lighting,RP004,South,2020-11-11,Active,460.97,27869.21,99.7,+919429696616,customer1930@yahoo.com,Smart Meter,Gas,2022-09-25,2024-02-01,0,4,2020-11-11 05:53:43,2023-11-25 05:56:25
CUST002190,MTR002190,ACC41547034,Residential,RP006,UNKNOWN,2012-07-13,,386.54,4379.18,281.05,+918735662222,customer2190@gmail.com,Prepaid,Electricity,2022-06-21,2023-05-28,0,4,2012-07-13 01:22:27,2024-01-14 16:23:32
CUST002739,MTR002739,ACC89678759,Commercial,RP005,Central,2015-03-03,Active,321.74,13184.29,3956.62,+918942245362,customer2739@gmail.com,Prepaid,Gas,,2024-06-20T00:00:00Z,0,2,,2024-02-26 02:33:16
CUST003784,MTR003784,ACC88125962,Residential,RP001,NORTH,2013-04-05,Active,466.69,44321.94,325.99,+918465958227,customer3784@yahoo.com,,Electricity,2023-02-28,2023-06-19,0,1,,2022-12-09 19:33:05
CUST000566,MTR000566,ACC81837501,Agricultural,RP005,North,2016-08-08,Active,80.84,38271.9,741.77,+917089025008,UNKNOWN,AMR,gas,2022-10-29,2023-06-07,0,4,2016-08-08 15:07:41,2022-01-08 15:53:57
CUST004723,MTR004723,ACC49863588,Agricultural,RP001,West,2018-12-02,Suspended,190.48,1372.37,1992.86,+918509721717,customer4723@yahoo.com,Prepaid,Electricity,2024-08-01,9999-12-31,1,4,2018-12-02 19:09:15,2023-03-13 12:26:03
CUST003194,MTR003194,ACC47367570,Residential,RP003,West,,Active,126.1,36868.6,116.01,+918242479215,customer3194@yahoo.com,Prepaid,Electricity,2024-06-27,9999-12-31,1,1,2013-03-18 07:33:21,2024-02-21 18:10:33
CUST002951,MTR002951,ACC82211761,Residential,RP003,North,2017-07-12,Active,479.76,29761.57,173.87,-,customer2951@gmail.com,AMR,Gas,2023-09-07,2023-12-15,0,2,2017-07-12 23:13:25,
CUST000453,MTR000453,ACC63520140,Industrial,RP006,North,2013-02-08,Active,255.24,12382.67,19968.27,,customer453@yahoo.com,Smart Meter,Gas,2022-02-05,2022-06-23,0,1,2013-02-08 10:54:51,2022-07-19 07:23:01
CUST001716,MTR001716,ACC13558234,Residential,RP002,Central,,Active,253.2,40362.24,299.17,,customer1716@gmail.com,UNKNOWN,UNKNOWN,2023-05-27,2024-05-09,0,1,2012-08-31 06:08:32,
CUST001582,MTR001582,ACC52556804,Residential,RP001,North,2014-05-07,Active,74.9,34489.02,285.16,+919803238278,customer1582@gmail.com,AMI,Electricity,2023-06-23,2024-10-14,0,4,2014-05-07 23:06:27,
CUST002637,MTR002637,ACC66534690,Residential,RP006,South,2015-06-25,Suspended,134.89,45558.07,209.86,+918926391998,-,Conventional,electricity,2024-08-17,9999-12-31,1,4,2015-06-25 19:28:15,2023-06-15 01:19:02
CUST004592,MTR004592,ACC82646027,Residential,RP004,Central,,Active,474.36,49224.45,173.71,,UNKNOWN,Conventional,Water,2022-09-02,2023-10-23,0,3,,2024-03-22 13:29:49
CUST003162,MTR003162,ACC93294423,Residential,RP006,South,2010-08-15,Active,82.27,43569.57,371.96,+918853019383,-,Conventional,Water,2023-07-21,9999-12-31,1,4,2010-08-15 07:34:28,2024-01-01 19:22:53
CUST000686,MTR000686,ACC11372581,Residential,RP006,,,Pending,45.24,19086.96,318.27,+917353511967,customer686@gmail.com,Conventional,Electricity,2022-04-11,2023-01-29,0,3,2020-11-10 07:22:11,2024-09-30 20:36:10
CUST004220,MTR004220,ACC97756865,Residential,RP004,North,2011-11-17,Active,241.41,8480.79,143.08,+917438756127,customer4220@gmail.com,,Gas,2022-07-01,2023-06-25,0,4,2011-11-17 21:53:37,2022-11-11 05:00:57
CUST003363,MTR003363,ACC66123973,Residential,RP002,East,2016-03-31,Active,209.27,36784.78,331.09,+917537478961,-,Smart Meter,Electricity,2023-10-22,2024-03-14,0,3,2016-03-31 18:59:46,2024-06-08 16:36:49
CUST003705,MTR003705,ACC50043158,Residential,RP001,West,2020-01-30,Disconnected,237.7,10827.16,299.46,+918462560255,customer3705@gmail.com,AMR,,2023-04-24,0,0,2,,
